usage_id,customer_id,service_type,month_year,gb_used,minutes_used
4095,CUST0252,Phone,2023-04-01,5.9,894
4096,CUST0252,Phone,2023-05-01,76.77,860
4097,CUST0252,Phone,2023-05-31,21.62,534
4098,CUST0252,Phone,2023-06-30,21.68,1806
4099,CUST0252,Phone,2023-07-30,8.42,974
4100,CUST0252,Internet,2023-01-01,10.09,1003
4101,CUST0252,Internet,2023-01-31,75.09,653
4102,CUST0252,Internet,2023-03-02,43.62,1397
4103,CUST0252,Internet,2023-04-01,21.23,599
4104,CUST0252,Internet,2023-05-01,64.14,1779
4105,CUST0252,Internet,2023-05-31,12.74,1377
4106,CUST0252,Internet,2023-06-30,25.7,1629
4107,CUST0252,Internet,2023-07-30,43.23,1808
4108,CUST0253,Internet,2023-01-01,25.25,1182
4109,CUST0253,Internet,2023-01-31,63.6,935
4110,CUST0253,Internet,2023-03-02,4.06,1692
4111,CUST0253,Internet,2023-04-01,43.48,466
4112,CUST0253,Internet,2023-05-01,64.11,827
4113,CUST0253,Internet,2023-05-31,58.1,1105
4114,CUST0253,Streaming,2023-01-01,42.0,819
4115,CUST0253,Streaming,2023-01-31,7.24,1122
4116,CUST0253,Streaming,2023-03-02,11.48,1661
4117,CUST0253,Streaming,2023-04-01,15.04,1552
4118,CUST0253,Streaming,2023-05-01,36.51,1290
4119,CUST0253,Streaming,2023-05-31,27.75,1704
4120,CUST0254,Phone,2023-01-01,45.51,809
4121,CUST0254,Phone,2023-01-31,59.7,893
4122,CUST0254,Phone,2023-03-02,75.42,1769
4123,CUST0254,Phone,2023-04-01,79.39,1319
4124,CUST0254,Phone,2023-05-01,35.72,1955
4125,CUST0254,Phone,2023-05-31,66.48,1222
4126,CUST0254,Phone,2023-06-30,47.44,111
4127,CUST0254,Phone,2023-07-30,57.7,1153
4128,CUST0255,Phone,2023-01-01,5.36,671
4129,CUST0255,Phone,2023-01-31,61.19,1778
4130,CUST0255,Phone,2023-03-02,33.06,896
4131,CUST0255,Phone,2023-04-01,48.55,1567
4132,CUST0255,Phone,2023-05-01,28.19,1622
4133,CUST0255,Internet,2023-01-01,76.85,986
4134,CUST0255,Internet,2023-01-31,39.37,1289
4135,CUST0255,Internet,2023-03-02,66.37,1619
4136,CUST0255,Internet,2023-04-01,59.56,567
4137,CUST0255,Internet,2023-05-01,26.27,413
4138,CUST0256,Phone,2023-01-01,53.39,1016
4139,CUST0256,Phone,2023-01-31,69.5,1881
4140,CUST0256,Phone,2023-03-02,18.48,922
4141,CUST0256,Internet,2023-01-01,35.96,1495
4142,CUST0256,Internet,2023-01-31,38.5,1722
4143,CUST0256,Internet,2023-03-02,47.5,1546
4144,CUST0257,Phone,2023-01-01,41.77,126
4145,CUST0257,Phone,2023-01-31,57.38,900
4146,CUST0257,Phone,2023-03-02,26.16,963
4147,CUST0257,Phone,2023-04-01,28.09,1547
4148,CUST0257,Internet,2023-01-01,76.74,1309
4149,CUST0257,Internet,2023-01-31,75.39,1081
4150,CUST0257,Internet,2023-03-02,5.63,1004
4151,CUST0257,Internet,2023-04-01,42.94,802
4152,CUST0257,Streaming,2023-01-01,35.86,1913
4153,CUST0257,Streaming,2023-01-31,48.04,1573
4154,CUST0257,Streaming,2023-03-02,28.79,1374
4155,CUST0257,Streaming,2023-04-01,25.15,235
4156,CUST0258,Phone,2023-01-01,72.66,913
4157,CUST0258,Phone,2023-01-31,37.04,1855
4158,CUST0258,Phone,2023-03-02,72.34,1171
4159,CUST0258,Phone,2023-04-01,24.4,642
4160,CUST0258,Streaming,2023-01-01,33.97,170
4161,CUST0258,Streaming,2023-01-31,71.76,997
4162,CUST0258,Streaming,2023-03-02,45.2,1168
4163,CUST0258,Streaming,2023-04-01,39.22,911
4164,CUST0259,Internet,2023-01-01,27.04,966
4165,CUST0259,Streaming,2023-01-01,64.61,1866
4166,CUST0260,Phone,2023-01-01,45.92,456
4167,CUST0260,Phone,2023-01-31,33.91,1324
4168,CUST0260,Phone,2023-03-02,69.06,542
4169,CUST0260,Phone,2023-04-01,28.11,385
4170,CUST0260,Phone,2023-05-01,49.55,1381
4171,CUST0260,Phone,2023-05-31,6.42,939
4172,CUST0260,Internet,2023-01-01,17.11,597
4173,CUST0260,Internet,2023-01-31,76.01,804
4174,CUST0260,Internet,2023-03-02,73.08,131
4175,CUST0260,Internet,2023-04-01,18.2,1474
4176,CUST0260,Internet,2023-05-01,69.95,658
4177,CUST0260,Internet,2023-05-31,25.89,1946
4178,CUST0260,Streaming,2023-01-01,43.85,1698
4179,CUST0260,Streaming,2023-01-31,22.0,1736
4180,CUST0260,Streaming,2023-03-02,48.34,191
4181,CUST0260,Streaming,2023-04-01,41.88,827
4182,CUST0260,Streaming,2023-05-01,18.55,471
4183,CUST0260,Streaming,2023-05-31,12.49,444
4184,CUST0261,Phone,2023-01-01,29.9,266
4185,CUST0261,Phone,2023-01-31,10.56,1595
4186,CUST0261,Phone,2023-03-02,72.42,1394
4187,CUST0261,Internet,2023-01-01,32.96,1908
4188,CUST0261,Internet,2023-01-31,67.38,1849
4189,CUST0261,Internet,2023-03-02,6.34,1647
4190,CUST0261,Streaming,2023-01-01,42.93,1297
4191,CUST0261,Streaming,2023-01-31,50.15,562
4192,CUST0261,Streaming,2023-03-02,19.15,1832
4193,CUST0262,Phone,2023-01-01,30.39,1471
4194,CUST0262,Phone,2023-01-31,56.1,793
4195,CUST0262,Internet,2023-01-01,60.9,1292
4196,CUST0262,Internet,2023-01-31,61.64,1166
4197,CUST0262,Streaming,2023-01-01,46.61,320
4198,CUST0262,Streaming,2023-01-31,39.83,1564
4199,CUST0263,Phone,2023-01-01,18.73,1973
4200,CUST0263,Phone,2023-01-31,55.63,943
4201,CUST0263,Phone,2023-03-02,68.12,1813
4202,CUST0263,Phone,2023-04-01,78.72,1118
4203,CUST0263,Phone,2023-05-01,75.06,1758
4204,CUST0263,Phone,2023-05-31,26.85,348
4205,CUST0263,Phone,2023-06-30,46.39,1480
4206,CUST0263,Phone,2023-07-30,48.8,1823
4207,CUST0263,Phone,2023-08-29,35.71,333
4208,CUST0263,Phone,2023-09-28,23.42,1504
4209,CUST0263,Internet,2023-01-01,46.06,1469
4210,CUST0263,Internet,2023-01-31,57.76,116
4211,CUST0263,Internet,2023-03-02,70.8,869
4212,CUST0263,Internet,2023-04-01,57.55,1662
4213,CUST0263,Internet,2023-05-01,12.86,1811
4214,CUST0263,Internet,2023-05-31,22.21,217
4215,CUST0263,Internet,2023-06-30,56.96,122
4216,CUST0263,Internet,2023-07-30,38.02,1708
4217,CUST0263,Internet,2023-08-29,18.77,1984
4218,CUST0263,Internet,2023-09-28,7.74,298
4219,CUST0263,Streaming,2023-01-01,3.09,874
4220,CUST0263,Streaming,2023-01-31,36.1,1207
4221,CUST0263,Streaming,2023-03-02,46.26,395
4222,CUST0263,Streaming,2023-04-01,24.25,1404
4223,CUST0263,Streaming,2023-05-01,3.16,1008
4224,CUST0263,Streaming,2023-05-31,21.29,1465
4225,CUST0263,Streaming,2023-06-30,74.12,441
4226,CUST0263,Streaming,2023-07-30,32.24,875
4227,CUST0263,Streaming,2023-08-29,7.55,1781
4228,CUST0263,Streaming,2023-09-28,26.07,927
4229,CUST0264,Phone,2023-01-01,5.01,1893
4230,CUST0264,Phone,2023-01-31,76.5,1649
4231,CUST0264,Phone,2023-03-02,65.27,344
4232,CUST0264,Phone,2023-04-01,65.14,879
4233,CUST0264,Phone,2023-05-01,4.53,1946
4234,CUST0264,Phone,2023-05-31,58.74,1340
4235,CUST0264,Internet,2023-01-01,12.37,135
4236,CUST0264,Internet,2023-01-31,36.56,1892
4237,CUST0264,Internet,2023-03-02,22.57,929
4238,CUST0264,Internet,2023-04-01,9.51,1192
4239,CUST0264,Internet,2023-05-01,66.96,465
4240,CUST0264,Internet,2023-05-31,43.97,1044
4241,CUST0265,Phone,2023-01-01,53.43,958
4242,CUST0265,Phone,2023-01-31,60.48,469
4243,CUST0265,Phone,2023-03-02,61.44,1533
4244,CUST0265,Phone,2023-04-01,20.92,1393
4245,CUST0265,Phone,2023-05-01,24.24,1863
4246,CUST0265,Phone,2023-05-31,47.12,1074
4247,CUST0265,Phone,2023-06-30,20.9,945
4248,CUST0265,Phone,2023-07-30,27.67,717
4249,CUST0265,Internet,2023-01-01,41.7,1197
4250,CUST0265,Internet,2023-01-31,22.89,315
4251,CUST0265,Internet,2023-03-02,32.78,1022
4252,CUST0265,Internet,2023-04-01,37.55,1762
4253,CUST0265,Internet,2023-05-01,78.51,682
4254,CUST0265,Internet,2023-05-31,30.4,1512
4255,CUST0265,Internet,2023-06-30,49.1,1530
4256,CUST0265,Internet,2023-07-30,49.62,956
4257,CUST0265,Streaming,2023-01-01,68.81,880
4258,CUST0265,Streaming,2023-01-31,62.54,1774
4259,CUST0265,Streaming,2023-03-02,13.32,1652
4260,CUST0265,Streaming,2023-04-01,17.22,1825
4261,CUST0265,Streaming,2023-05-01,49.68,964
4262,CUST0265,Streaming,2023-05-31,19.86,1899
4263,CUST0265,Streaming,2023-06-30,8.17,1227
4264,CUST0265,Streaming,2023-07-30,47.21,399
4265,CUST0266,Phone,2023-01-01,69.68,268
4266,CUST0266,Phone,2023-01-31,42.21,867
4267,CUST0266,Phone,2023-03-02,35.26,301
4268,CUST0266,Phone,2023-04-01,45.51,1792
4269,CUST0266,Phone,2023-05-01,24.22,1012
4270,CUST0266,Phone,2023-05-31,52.43,536
4271,CUST0266,Phone,2023-06-30,24.1,630
4272,CUST0266,Phone,2023-07-30,28.45,1396
4273,CUST0266,Phone,2023-08-29,16.51,312
4274,CUST0266,Phone,2023-09-28,33.81,1227
4275,CUST0266,Phone,2023-10-28,59.7,1812
4276,CUST0266,Phone,2023-11-27,64.03,1204
4277,CUST0266,Internet,2023-01-01,47.83,1500
4278,CUST0266,Internet,2023-01-31,75.97,1765
4279,CUST0266,Internet,2023-03-02,48.59,1884
4280,CUST0266,Internet,2023-04-01,40.67,904
4281,CUST0266,Internet,2023-05-01,2.17,710
4282,CUST0266,Internet,2023-05-31,18.69,873
4283,CUST0266,Internet,2023-06-30,54.1,1312
4284,CUST0266,Internet,2023-07-30,60.42,1968
4285,CUST0266,Internet,2023-08-29,36.52,145
4286,CUST0266,Internet,2023-09-28,76.81,163
4287,CUST0266,Internet,2023-10-28,39.58,1132
4288,CUST0266,Internet,2023-11-27,57.13,1532
4289,CUST0266,Streaming,2023-01-01,54.21,605
4290,CUST0266,Streaming,2023-01-31,19.16,183
4291,CUST0266,Streaming,2023-03-02,72.0,1581
4292,CUST0266,Streaming,2023-04-01,28.87,1954
4293,CUST0266,Streaming,2023-05-01,35.79,675
4294,CUST0266,Streaming,2023-05-31,65.91,302
4295,CUST0266,Streaming,2023-06-30,54.39,1229
4296,CUST0266,Streaming,2023-07-30,28.59,417
4297,CUST0266,Streaming,2023-08-29,21.69,1439
4298,CUST0266,Streaming,2023-09-28,61.56,1748
4299,CUST0266,Streaming,2023-10-28,52.29,1048
4300,CUST0266,Streaming,2023-11-27,67.3,1363
4301,CUST0267,Phone,2023-01-01,75.5,778
4302,CUST0267,Phone,2023-01-31,53.31,1666
4303,CUST0267,Phone,2023-03-02,24.72,1743
4304,CUST0267,Phone,2023-04-01,25.47,934
4305,CUST0267,Phone,2023-05-01,48.48,1768
4306,CUST0267,Phone,2023-05-31,27.06,380
4307,CUST0267,Phone,2023-06-30,11.2,1913
4308,CUST0267,Phone,2023-07-30,21.86,1562
4309,CUST0267,Phone,2023-08-29,47.03,582
4310,CUST0267,Phone,2023-09-28,14.16,216
4311,CUST0267,Phone,2023-10-28,17.73,887
4312,CUST0267,Streaming,2023-01-01,53.98,615
4313,CUST0267,Streaming,2023-01-31,6.31,631
4314,CUST0267,Streaming,2023-03-02,12.03,691
4315,CUST0267,Streaming,2023-04-01,53.1,1660
4316,CUST0267,Streaming,2023-05-01,4.0,158
4317,CUST0267,Streaming,2023-05-31,16.37,1673
4318,CUST0267,Streaming,2023-06-30,42.89,1905
4319,CUST0267,Streaming,2023-07-30,17.57,498
4320,CUST0267,Streaming,2023-08-29,30.34,597
4321,CUST0267,Streaming,2023-09-28,41.52,497
4322,CUST0267,Streaming,2023-10-28,5.41,1386
4323,CUST0268,Phone,2023-01-01,52.77,535
4324,CUST0268,Phone,2023-01-31,5.0,459
4325,CUST0268,Phone,2023-03-02,38.77,733
4326,CUST0268,Phone,2023-04-01,42.77,1832
4327,CUST0268,Phone,2023-05-01,12.05,1015
4328,CUST0268,Phone,2023-05-31,12.32,234
4329,CUST0268,Internet,2023-01-01,71.35,485
4330,CUST0268,Internet,2023-01-31,78.37,1410
4331,CUST0268,Internet,2023-03-02,41.08,1420
4332,CUST0268,Internet,2023-04-01,68.87,1582
4333,CUST0268,Internet,2023-05-01,63.9,803
4334,CUST0268,Internet,2023-05-31,24.39,872
4335,CUST0268,Streaming,2023-01-01,57.28,963
4336,CUST0268,Streaming,2023-01-31,41.84,1398
4337,CUST0268,Streaming,2023-03-02,49.28,773
4338,CUST0268,Streaming,2023-04-01,37.91,303
4339,CUST0268,Streaming,2023-05-01,10.44,116
4340,CUST0268,Streaming,2023-05-31,35.73,1634
4341,CUST0269,Phone,2023-01-01,17.31,1525
4342,CUST0269,Phone,2023-01-31,60.77,1201
4343,CUST0269,Phone,2023-03-02,67.99,1429
4344,CUST0269,Phone,2023-04-01,7.14,1331
4345,CUST0269,Phone,2023-05-01,79.95,1258
4346,CUST0269,Phone,2023-05-31,23.91,621
4347,CUST0269,Phone,2023-06-30,59.69,998
4348,CUST0269,Phone,2023-07-30,37.08,1167
4349,CUST0269,Phone,2023-08-29,33.6,1009
4350,CUST0269,Internet,2023-01-01,74.71,598
4351,CUST0269,Internet,2023-01-31,36.0,1047
4352,CUST0269,Internet,2023-03-02,33.6,1271
4353,CUST0269,Internet,2023-04-01,42.06,271
4354,CUST0269,Internet,2023-05-01,60.96,1243
4355,CUST0269,Internet,2023-05-31,24.19,165
4356,CUST0269,Internet,2023-06-30,59.07,1629
4357,CUST0269,Internet,2023-07-30,68.73,257
4358,CUST0269,Internet,2023-08-29,55.87,345
4359,CUST0269,Streaming,2023-01-01,39.56,847
4360,CUST0269,Streaming,2023-01-31,13.93,1876
4361,CUST0269,Streaming,2023-03-02,40.58,949
4362,CUST0269,Streaming,2023-04-01,11.97,1436
4363,CUST0269,Streaming,2023-05-01,64.43,178
4364,CUST0269,Streaming,2023-05-31,47.92,1082
4365,CUST0269,Streaming,2023-06-30,63.79,359
4366,CUST0269,Streaming,2023-07-30,49.48,1128
4367,CUST0269,Streaming,2023-08-29,14.51,954
4368,CUST0270,Internet,2023-01-01,74.5,1056
4369,CUST0270,Internet,2023-01-31,19.94,1454
4370,CUST0270,Internet,2023-03-02,35.82,1311
4371,CUST0270,Internet,2023-04-01,17.79,1634
4372,CUST0270,Internet,2023-05-01,21.81,1238
4373,CUST0270,Internet,2023-05-31,7.98,1461
4374,CUST0270,Internet,2023-06-30,6.7,1887
4375,CUST0270,Internet,2023-07-30,49.52,1265
4376,CUST0271,Phone,2023-01-01,48.4,1205
4377,CUST0271,Phone,2023-01-31,2.79,1107
4378,CUST0271,Internet,2023-01-01,60.51,276
4379,CUST0271,Internet,2023-01-31,10.32,634
4380,CUST0271,Streaming,2023-01-01,34.78,329
4381,CUST0271,Streaming,2023-01-31,19.95,1223
4382,CUST0272,Internet,2023-01-01,30.98,1643
4383,CUST0272,Internet,2023-01-31,47.6,1251
4384,CUST0272,Internet,2023-03-02,35.78,618
4385,CUST0272,Internet,2023-04-01,6.37,1343
4386,CUST0272,Streaming,2023-01-01,68.95,1671
4387,CUST0272,Streaming,2023-01-31,3.58,1933
4388,CUST0272,Streaming,2023-03-02,20.94,1644
4389,CUST0272,Streaming,2023-04-01,26.26,1493
4390,CUST0273,Phone,2023-01-01,28.48,1830
4391,CUST0273,Phone,2023-01-31,66.41,1630
4392,CUST0273,Phone,2023-03-02,74.47,1010
4393,CUST0273,Phone,2023-04-01,78.57,1666
4394,CUST0273,Phone,2023-05-01,15.38,511
4395,CUST0273,Phone,2023-05-31,44.66,1335
4396,CUST0273,Phone,2023-06-30,8.31,430
4397,CUST0273,Phone,2023-07-30,75.77,1764
4398,CUST0273,Phone,2023-08-29,33.48,1069
4399,CUST0273,Phone,2023-09-28,33.8,1029
4400,CUST0273,Phone,2023-10-28,68.53,629
4401,CUST0273,Internet,2023-01-01,32.79,1512
4402,CUST0273,Internet,2023-01-31,39.86,738
4403,CUST0273,Internet,2023-03-02,74.24,577
4404,CUST0273,Internet,2023-04-01,14.94,797
4405,CUST0273,Internet,2023-05-01,73.2,1801
4406,CUST0273,Internet,2023-05-31,53.28,429
4407,CUST0273,Internet,2023-06-30,12.96,948
4408,CUST0273,Internet,2023-07-30,75.83,566
4409,CUST0273,Internet,2023-08-29,14.38,519
4410,CUST0273,Internet,2023-09-28,59.73,861
4411,CUST0273,Internet,2023-10-28,75.13,407
4412,CUST0273,Streaming,2023-01-01,26.72,433
4413,CUST0273,Streaming,2023-01-31,46.41,1449
4414,CUST0273,Streaming,2023-03-02,61.18,888
4415,CUST0273,Streaming,2023-04-01,70.54,1696
4416,CUST0273,Streaming,2023-05-01,33.22,1218
4417,CUST0273,Streaming,2023-05-31,18.68,1383
4418,CUST0273,Streaming,2023-06-30,12.2,285
4419,CUST0273,Streaming,2023-07-30,69.86,1192
4420,CUST0273,Streaming,2023-08-29,64.51,726
4421,CUST0273,Streaming,2023-09-28,49.94,1388
4422,CUST0273,Streaming,2023-10-28,15.65,1884
4423,CUST0274,Phone,2023-01-01,67.18,1963
4424,CUST0274,Phone,2023-01-31,74.28,1906
4425,CUST0274,Phone,2023-03-02,42.39,1930
4426,CUST0274,Phone,2023-04-01,46.0,310
4427,CUST0274,Phone,2023-05-01,73.57,1460
4428,CUST0274,Phone,2023-05-31,48.12,738
4429,CUST0274,Phone,2023-06-30,19.34,942
4430,CUST0274,Phone,2023-07-30,76.0,1742
4431,CUST0274,Phone,2023-08-29,69.84,161
4432,CUST0274,Internet,2023-01-01,54.73,252
4433,CUST0274,Internet,2023-01-31,9.18,797
4434,CUST0274,Internet,2023-03-02,54.71,277
4435,CUST0274,Internet,2023-04-01,32.83,586
4436,CUST0274,Internet,2023-05-01,70.25,1370
4437,CUST0274,Internet,2023-05-31,42.7,640
4438,CUST0274,Internet,2023-06-30,74.64,1901
4439,CUST0274,Internet,2023-07-30,4.42,250
4440,CUST0274,Internet,2023-08-29,56.82,1090
4441,CUST0274,Streaming,2023-01-01,53.94,1236
4442,CUST0274,Streaming,2023-01-31,39.79,1464
4443,CUST0274,Streaming,2023-03-02,4.65,1959
4444,CUST0274,Streaming,2023-04-01,13.65,1180
4445,CUST0274,Streaming,2023-05-01,9.29,1770
4446,CUST0274,Streaming,2023-05-31,3.21,1698
4447,CUST0274,Streaming,2023-06-30,16.89,822
4448,CUST0274,Streaming,2023-07-30,34.43,783
4449,CUST0274,Streaming,2023-08-29,8.68,432
4450,CUST0275,Phone,2023-01-01,22.85,1921
4451,CUST0275,Phone,2023-01-31,21.86,1591
4452,CUST0275,Phone,2023-03-02,7.38,1289
4453,CUST0275,Phone,2023-04-01,46.81,663
4454,CUST0275,Phone,2023-05-01,22.22,1312
4455,CUST0275,Phone,2023-05-31,57.57,773
4456,CUST0275,Phone,2023-06-30,37.97,988
4457,CUST0275,Phone,2023-07-30,5.14,420
4458,CUST0275,Phone,2023-08-29,62.27,1283
4459,CUST0275,Phone,2023-09-28,15.01,1653
4460,CUST0275,Phone,2023-10-28,60.46,451
4461,CUST0275,Phone,2023-11-27,53.06,1333
4462,CUST0275,Internet,2023-01-01,12.31,1965
4463,CUST0275,Internet,2023-01-31,37.05,1604
4464,CUST0275,Internet,2023-03-02,75.1,104
4465,CUST0275,Internet,2023-04-01,31.04,1268
4466,CUST0275,Internet,2023-05-01,60.89,564
4467,CUST0275,Internet,2023-05-31,23.21,224
4468,CUST0275,Internet,2023-06-30,65.42,456
4469,CUST0275,Internet,2023-07-30,52.79,597
4470,CUST0275,Internet,2023-08-29,5.83,248
4471,CUST0275,Internet,2023-09-28,25.46,1573
4472,CUST0275,Internet,2023-10-28,43.52,1923
4473,CUST0275,Internet,2023-11-27,29.88,1551
4474,CUST0275,Streaming,2023-01-01,30.72,1341
4475,CUST0275,Streaming,2023-01-31,36.61,626
4476,CUST0275,Streaming,2023-03-02,43.43,519
4477,CUST0275,Streaming,2023-04-01,44.73,810
4478,CUST0275,Streaming,2023-05-01,12.24,1086
4479,CUST0275,Streaming,2023-05-31,6.77,1542
4480,CUST0275,Streaming,2023-06-30,27.7,785
4481,CUST0275,Streaming,2023-07-30,41.5,1881
4482,CUST0275,Streaming,2023-08-29,32.58,1611
4483,CUST0275,Streaming,2023-09-28,62.02,630
4484,CUST0275,Streaming,2023-10-28,37.13,203
4485,CUST0275,Streaming,2023-11-27,55.71,1002
4486,CUST0276,Internet,2023-01-01,59.29,1265
4487,CUST0276,Internet,2023-01-31,27.92,1574
4488,CUST0276,Internet,2023-03-02,43.86,1623
4489,CUST0276,Internet,2023-04-01,47.91,1192
4490,CUST0276,Internet,2023-05-01,59.04,674
4491,CUST0276,Internet,2023-05-31,79.44,1011
4492,CUST0276,Internet,2023-06-30,70.25,617
4493,CUST0276,Internet,2023-07-30,29.54,1154
4494,CUST0276,Internet,2023-08-29,59.26,306
4495,CUST0276,Streaming,2023-01-01,33.97,486
4496,CUST0276,Streaming,2023-01-31,3.88,1493
4497,CUST0276,Streaming,2023-03-02,53.15,1459
4498,CUST0276,Streaming,2023-04-01,38.41,1412
4499,CUST0276,Streaming,2023-05-01,4.37,1064
4500,CUST0276,Streaming,2023-05-31,35.03,399
4501,CUST0276,Streaming,2023-06-30,70.38,1551
4502,CUST0276,Streaming,2023-07-30,33.45,499
4503,CUST0276,Streaming,2023-08-29,60.8,1608
4504,CUST0277,Phone,2023-01-01,60.19,1839
4505,CUST0277,Phone,2023-01-31,30.94,1183
4506,CUST0277,Phone,2023-03-02,4.71,974
4507,CUST0277,Phone,2023-04-01,58.35,1196
4508,CUST0277,Phone,2023-05-01,33.13,797
4509,CUST0277,Phone,2023-05-31,41.65,1700
4510,CUST0277,Phone,2023-06-30,62.5,667
4511,CUST0277,Phone,2023-07-30,59.91,525
4512,CUST0277,Internet,2023-01-01,54.95,105
4513,CUST0277,Internet,2023-01-31,31.82,504
4514,CUST0277,Internet,2023-03-02,26.17,1602
4515,CUST0277,Internet,2023-04-01,53.53,1987
4516,CUST0277,Internet,2023-05-01,78.91,1885
4517,CUST0277,Internet,2023-05-31,11.48,1087
4518,CUST0277,Internet,2023-06-30,18.86,227
4519,CUST0277,Internet,2023-07-30,8.57,1178
4520,CUST0277,Streaming,2023-01-01,54.32,645
4521,CUST0277,Streaming,2023-01-31,14.48,1622
4522,CUST0277,Streaming,2023-03-02,69.27,490
4523,CUST0277,Streaming,2023-04-01,65.36,1395
4524,CUST0277,Streaming,2023-05-01,49.54,271
4525,CUST0277,Streaming,2023-05-31,35.82,1910
4526,CUST0277,Streaming,2023-06-30,66.9,306
4527,CUST0277,Streaming,2023-07-30,15.92,1024
4528,CUST0278,Internet,2023-01-01,53.69,1108
4529,CUST0278,Internet,2023-01-31,7.61,954
4530,CUST0278,Streaming,2023-01-01,27.33,783
4531,CUST0278,Streaming,2023-01-31,2.93,1325
4532,CUST0279,Phone,2023-01-01,29.3,1777
4533,CUST0279,Phone,2023-01-31,6.81,1848
4534,CUST0279,Phone,2023-03-02,7.06,1586
4535,CUST0279,Phone,2023-04-01,8.71,370
4536,CUST0279,Phone,2023-05-01,50.55,1306
4537,CUST0279,Phone,2023-05-31,75.6,1133
4538,CUST0279,Phone,2023-06-30,45.81,1421
4539,CUST0279,Phone,2023-07-30,45.25,1474
4540,CUST0279,Internet,2023-01-01,23.84,1779
4541,CUST0279,Internet,2023-01-31,52.09,338
4542,CUST0279,Internet,2023-03-02,27.38,1538
4543,CUST0279,Internet,2023-04-01,72.63,1560
4544,CUST0279,Internet,2023-05-01,46.39,1981
4545,CUST0279,Internet,2023-05-31,54.36,1515
4546,CUST0279,Internet,2023-06-30,20.53,1043
4547,CUST0279,Internet,2023-07-30,54.05,185
4548,CUST0279,Streaming,2023-01-01,55.48,1757
4549,CUST0279,Streaming,2023-01-31,49.39,719
4550,CUST0279,Streaming,2023-03-02,29.43,231
4551,CUST0279,Streaming,2023-04-01,50.49,1508
4552,CUST0279,Streaming,2023-05-01,16.72,146
4553,CUST0279,Streaming,2023-05-31,67.15,1326
4554,CUST0279,Streaming,2023-06-30,63.12,1147
4555,CUST0279,Streaming,2023-07-30,75.41,439
4556,CUST0280,Internet,2023-01-01,32.39,385
4557,CUST0280,Internet,2023-01-31,61.39,949
4558,CUST0280,Internet,2023-03-02,72.33,130
4559,CUST0280,Internet,2023-04-01,36.12,539
4560,CUST0280,Internet,2023-05-01,19.81,511
4561,CUST0280,Internet,2023-05-31,31.93,1048
4562,CUST0280,Internet,2023-06-30,16.09,1461
4563,CUST0280,Internet,2023-07-30,53.57,536
4564,CUST0280,Internet,2023-08-29,67.12,464
4565,CUST0280,Internet,2023-09-28,21.4,1908
4566,CUST0280,Internet,2023-10-28,6.09,1301
4567,CUST0280,Internet,2023-11-27,35.49,1346
4568,CUST0280,Streaming,2023-01-01,24.3,1312
4569,CUST0280,Streaming,2023-01-31,33.31,701
4570,CUST0280,Streaming,2023-03-02,40.5,255
4571,CUST0280,Streaming,2023-04-01,34.25,1889
4572,CUST0280,Streaming,2023-05-01,25.14,1323
4573,CUST0280,Streaming,2023-05-31,75.54,896
4574,CUST0280,Streaming,2023-06-30,51.64,1901
4575,CUST0280,Streaming,2023-07-30,25.27,548
4576,CUST0280,Streaming,2023-08-29,10.63,400
4577,CUST0280,Streaming,2023-09-28,16.57,850
4578,CUST0280,Streaming,2023-10-28,37.99,1390
4579,CUST0280,Streaming,2023-11-27,44.42,1763
4580,CUST0281,Phone,2023-01-01,3.51,1697
4581,CUST0281,Phone,2023-01-31,70.19,1663
4582,CUST0281,Phone,2023-03-02,28.78,1087
4583,CUST0281,Internet,2023-01-01,16.6,352
4584,CUST0281,Internet,2023-01-31,26.76,728
4585,CUST0281,Internet,2023-03-02,29.39,1825
4586,CUST0281,Streaming,2023-01-01,29.03,1801
4587,CUST0281,Streaming,2023-01-31,45.19,332
4588,CUST0281,Streaming,2023-03-02,71.97,859
4589,CUST0282,Phone,2023-01-01,27.62,257
4590,CUST0282,Phone,2023-01-31,46.48,316
4591,CUST0282,Phone,2023-03-02,31.39,860
4592,CUST0282,Phone,2023-04-01,33.19,1153
4593,CUST0282,Phone,2023-05-01,23.3,374
4594,CUST0282,Phone,2023-05-31,49.76,1050
4595,CUST0282,Phone,2023-06-30,21.57,1159
4596,CUST0282,Internet,2023-01-01,71.8,1278
4597,CUST0282,Internet,2023-01-31,27.26,1736
4598,CUST0282,Internet,2023-03-02,74.75,1665
4599,CUST0282,Internet,2023-04-01,43.57,1136
4600,CUST0282,Internet,2023-05-01,9.02,783
4601,CUST0282,Internet,2023-05-31,53.82,858
4602,CUST0282,Internet,2023-06-30,12.82,1168
4603,CUST0282,Streaming,2023-01-01,36.03,1414
4604,CUST0282,Streaming,2023-01-31,49.13,618
4605,CUST0282,Streaming,2023-03-02,61.39,1745
4606,CUST0282,Streaming,2023-04-01,13.49,401
